Month,Day,Year,Song,Artist,Time
February,17,2013,Young Love,JPL,9:29pm
February,17,2013,A Better Daze - Audien Remix,JPL,9:21pm
February,17,2013,A Better Daze - Original Mix,JPL,9:13pm
February,17,2013,Blue - JPL Club Mix,JPL,9:05pm
February,17,2013,Blue [Mix Cut] - Original Mix,JPL,9:02pm
February,17,2013,Waking Up With You,JPL,7:08pm
February,17,2013,Till Tonight (Ferry Corsten Fix) [feat. Jonathan Mendelsohn] - Ferry Corsten Fix,Laidback Luke,7:07pm
February,17,2013,Beatitude - Marcus Schossow Dub,Duderstadt,7:07pm
February,17,2013,Rush (Trebbiano Remix),Sied Van Riel,7:00pm
February,17,2013,Purple Haze - Adrenaline,Gareth Emery,6:57pm
February,17,2013,Rose of Jericho - Adam K & Soha Remix,BT,6:53pm
February,17,2013,Forget Me,BT,6:51pm
February,17,2013,The Force Of Gravity - BT's Edit,BT,6:48pm
February,17,2013,Suddenly - Dave Darell Vocal Mix,BT,6:44pm
February,17,2013,Que Veux-Tu,Yelle,6:40pm
February,17,2013,The Emergency,BT,6:33pm
February,17,2013,Rose of Jericho - Adam K & Soha Remix,BT,6:25pm
February,17,2013,Que Veux-Tu,Yelle,6:21pm
February,17,2013,Harlem Shake,Baauer,1:16am
February,17,2013,I Remember - Vocal Edit,Deadmau5 & Kaskade,1:06am
February,17,2013,Dreaming,BT,1:06am
February,17,2013,Dreaming - Lucid Mix Edit,BT,1:02am
February,17,2013,Every Other Way,BT,12:59am
February,17,2013,The Emergency,BT,12:55am
February,17,2013,Suddenly,BT,12:50am
February,17,2013,Always - Funkagenda Mix,BT,12:49am
February,17,2013,Tomahawk - Original Mix,BT,12:40am
February,17,2013,Always - Radio Edit,BT,12:39am
February,17,2013,Suddenly - Dave Darell Vocal Mix,BT,12:33am
February,17,2013,The Force Of Gravity - Tiësto Remix,BT,12:29am
February,17,2013,The Force Of Gravity - BT's Edit,BT,12:25am
February,17,2013,These Hopeful Machines - A Side,BT,12:11am
February,17,2013,The Emergency - Radio Edit,BT,12:07am
February,17,2013,Love Can Kill You,BT,12:02am
February,16,2013,Suddenly - BT Radio Edit,BT,11:59pm
February,16,2013,Suddenly,BT,11:56pm
February,16,2013,Suddenly,BT,11:52pm
February,16,2013,Must Be The Love - Shogun Radio Edit,Arty,11:47pm
February,16,2013,Every Other Way - Radio Edit,BT featuring JES,11:44pm
February,16,2013,Waiting For The Night - Radio Edit,Armin van Buuren,11:44pm
February,14,2013,A Million Stars,BT,11:51pm
February,14,2013,Forget Me,BT,11:42pm
February,14,2013,The Light In Things,BT,11:33pm
February,14,2013,Every Other Way,BT,11:00pm
February,14,2013,Suddenly,BT,10:37pm
February,14,2013,Suddenly - BT Radio Edit,BT,10:32pm
February,14,2013,Always - Radio Edit,BT,10:31pm
February,14,2013,Flaming June (Laptop Symphony Rework),BT,10:30pm
February,14,2013,Our Dark Garden,BT,10:30pm
February,14,2013,Seven-Hundred-Thirty-Nine,BT,10:29pm
February,14,2013,Go(d)t,BT,10:29pm
February,14,2013,Tomahawk (Edit),BT,10:24pm
February,14,2013,Tomahawk (Edit),BT,10:20pm
February,14,2013,Pop Life,BT,10:19pm
February,14,2013,Bring It Back,BT,10:15pm
February,14,2013,Moon Safari,BT,10:13pm
February,14,2013,Rose of Jericho - Adam K & Soha Remix,BT,10:05pm
February,14,2013,The Emergency,BT,9:58pm
February,14,2013,The Emergency,BT,9:58pm
February,14,2013,Suddenly,BT,9:50pm
February,14,2013,Suddenly - Ferry Corsten Mix,BT,8:31pm
February,14,2013,Every Other Way - Radio Edit,BT featuring JES,3:27pm
February,14,2013,Beautiful - Extended,Ferry Corsten,9:53am
February,14,2013,Every Other Way - Radio Edit,BT featuring JES,9:46am
February,14,2013,Beautiful - Extended,Ferry Corsten,9:45am
February,14,2013,Every Other Way - Radio Edit,BT featuring JES,9:39am
February,14,2013,Every Other Way - Radio Edit,BT featuring JES,1:18am
February,14,2013,The Light In Things (tyDi Remix),BT featuring JES,1:17am
February,14,2013,Every Other Way - Kearley Mix,BT featuring JES,1:17am
February,14,2013,Every Other Way - George Acosta Remix,BT featuring JES,1:09am
February,14,2013,Suddenly,BT,12:50am
February,14,2013,Suddenly,BT,12:49am
February,14,2013,This World Is Watching Me - Radio Edit,Armin van Buuren,12:49am
February,14,2013,Save Me - Original Mix,Shogun,12:42am
February,14,2013,Not The Same,Markus Schulz,12:41am
February,14,2013,You Never Said - Original Mix,Cerf,12:33am
February,14,2013,Never Fear (ATB Remix),George Acosta,12:26am
February,14,2013,Silver Splits The Blue - feat. Christian Burns [J Flash & Tyler Blue Remix],Manufactured Superstars,12:21am
February,13,2013,Heartbeat (with Amurai) (feat. Melissa Loretta),Atb,9:47pm
February,13,2013,Be Like You (feat. JanSoon),Atb,9:43pm
February,13,2013,Love & Light - Downtempo Mix,ATB presents Amurai,9:39pm
February,13,2013,Move On - Airplay Edit,Atb,9:35pm
February,13,2013,Could You Believe - Airplay Mix,Atb,9:32pm
February,13,2013,Heartbeat - ATB's Deep From The Heart Remix,Atb,9:23pm
February,13,2013,You're Not Alone (Airplay Mix),Atb,9:20pm
February,13,2013,Don't Stop! (Airplay Edit),Atb,9:16pm
February,13,2013,Never Give Up - Clubmix,ATB feat. Ramona Nerra,9:09pm
February,13,2013,La Musique,Yelle,9:05pm
February,13,2013,Que Veux-Tu,Yelle,8:42pm
February,13,2013,C'est Pas Une Vie,Yelle,8:41pm
February,13,2013,Safari Disco Club,Yelle,8:38pm
February,13,2013,You Never Said - Dash Berlin Remix,Cerf Mitiska & Jaren,3:47pm
February,13,2013,Hearts Unspoken (Christopher Breeze Chillout mix),Michael Angelo,3:43pm
February,13,2013,You Never Said - Original Mix,Cerf,3:35pm
February,13,2013,Perfect Love - Original Mix,Aly & Fila,3:29pm
February,13,2013,Not Giving Up On Love,Sophie Ellis-Bextor,3:26pm
February,13,2013,Into The Light - Original Mix,Fredda. L,3:19pm
February,13,2013,Break My Fall ft. BT,Tiësto,3:13pm
February,13,2013,Alive - Jakob Liedholm Remix,Krewella,3:06pm
February,13,2013,4:00 Am,Kaskade,1:19am
February,13,2013,Reverie (Jeziel Quintela Jquintel & Manufactured Superstars Remix),First State featuring Sarah Howells,12:17am
February,12,2013,Jump And Shout - Lazy Rich Remix,Farleon,11:56pm
February,12,2013,Silver Splits The Blue - feat. Christian Burns [J Flash & Tyler Blue Remix],Manufactured Superstars,11:53pm
February,12,2013,Diamonds In The Sky,Richard Durand featuring Julie Thompson,11:48pm
February,12,2013,See The Sun - Aurosonic Remix,Matt Darey,11:47pm
February,12,2013,So Long Radio - Original Mix Edit,Orjan Nilsen,11:42pm
February,12,2013,In and Out of Love - The Blizzard Remix,Armin van Buuren feat. Sharon den Adel,11:34pm
February,12,2013,Not The Same,Markus Schulz,11:29pm
February,12,2013,You Never Said - Original Mix,Cerf,11:22pm
February,12,2013,Never Fear (ATB Remix),George Acosta,11:14pm
February,12,2013,Perfect Love - Original Mix,Aly & Fila,11:08pm
February,12,2013,My Mind Is With You - Original Mix,Aly & Fila,11:01pm
February,12,2013,Phoenix From The Flames - Omnia & The Blizzard Remix Edit,Boom Jinx,10:57pm
February,12,2013,Diamonds In The Sky,Richard Durand featuring Julie Thompson,10:49pm
February,12,2013,Good Dream - Barnes & Heatcliff Remix,tyDi,10:45pm
February,12,2013,Harlem Shake,Baauer,10:42pm
February,12,2013,I Remember - Vocal Edit,Deadmau5 & Kaskade,10:32pm
February,12,2013,Step One Two,Kaskade,10:29pm
February,12,2013,I'll Never Dream,Kaskade,10:28pm
February,12,2013,Silver Splits The Blue - feat. Christian Burns [Radio Edit],Manufactured Superstars,10:25pm
February,12,2013,Silver Splits The Blue - feat. Christian Burns [J Flash & Tyler Blue Remix],Manufactured Superstars,8:27pm
February,12,2013,Silver Splits The Blue - feat. Christian Burns [Radio Edit],Manufactured Superstars,8:24pm
February,12,2013,Silver Splits The Blue - feat. Christian Burns [Dragon & Jontron Remix],Manufactured Superstars,8:16pm
February,12,2013,Top of the World,Manufactured Superstars,8:10pm
February,12,2013,Top of the World (Manuel De La Mare Remix),Manufactured Superstars,8:04pm
February,12,2013,Reverie (Jeziel Quintela Jquintel & Manufactured Superstars Remix),First State featuring Sarah Howells,1:37am
February,12,2013,Silver Splits The Blue - feat. Christian Burns [J Flash & Tyler Blue Remix],Manufactured Superstars,1:31am
February,12,2013,Heartbeat - ATB's Deep From The Heart Remix,Atb,1:27am
February,12,2013,Moving Backwards (feat. Kate Louise Smith),Atb,1:22am
February,12,2013,Vice Versa,Atb,1:19am
February,12,2013,White Letters (feat. Melissa Loretta),Atb,1:13am
February,12,2013,One More (feat. Christina Soto),Atb,1:09am
February,12,2013,Where You Are (feat. Kate Louise Smith),Atb,1:07am
February,12,2013,Move On (feat. JanSoon),Atb,1:02am
February,12,2013,If It's Love (feat. Melissa Loretta),Atb,1:00am
February,12,2013,All I Need Is You (feat. Sean Ryan),Atb,12:56am
February,12,2013,Gold (feat. JanSoon),Atb,12:52am
February,12,2013,Twisted Love (Distant Earth Vocal Version) (feat. Christina Soto),Atb,12:47am
February,12,2013,Heartbeat,Atb,12:36am
February,12,2013,Heartbeat,Atb,12:31am
February,12,2013,If It's Love - Jeziel Quintela Jquintel & Manufactured Superstars Remix,Atb,12:29am
February,12,2013,I Remember - Vocal Edit,Deadmau5 & Kaskade,12:23am
February,12,2013,Good Dream - Barnes & Heatcliff Remix,tyDi,12:17am
February,12,2013,Reverie (Jeziel Quintela Jquintel & Manufactured Superstars Remix),First State featuring Sarah Howells,12:05am
February,11,2013,Silver Splits The Blue - feat. Christian Burns [J Flash & Tyler Blue Remix],Manufactured Superstars,11:59pm
February,11,2013,Silver Splits The Blue - feat. Christian Burns [Dragon & Jontron Remix],Manufactured Superstars,11:56pm
February,11,2013,Top of the World,Manufactured Superstars,11:50pm
February,11,2013,Top of the World (Manuel De La Mare Remix),Manufactured Superstars,11:45pm
February,11,2013,Reverie (Jeziel Quintela Jquintel & Manufactured Superstars Remix),First State featuring Sarah Howells,11:25pm
February,11,2013,Silver Splits The Blue - feat. Christian Burns [J Flash & Tyler Blue Remix],Manufactured Superstars,11:19pm
February,11,2013,My Mind Is With You - Original Mix,Aly & Fila,11:18pm
February,11,2013,Phoenix From The Flames - Omnia & The Blizzard Remix Edit,Boom Jinx,11:14pm
February,11,2013,Diamonds In The Sky,Richard Durand featuring Julie Thompson,11:07pm
February,11,2013,Good Dream - Barnes & Heatcliff Remix,tyDi,11:01pm
February,11,2013,Harlem Shake,Baauer,10:57pm
February,11,2013,Reverie (Jeziel Quintela Jquintel & Manufactured Superstars Remix),First State featuring Sarah Howells,10:43pm
February,11,2013,Silver Splits The Blue - feat. Christian Burns [J Flash & Tyler Blue Remix],Manufactured Superstars,10:38pm
February,11,2013,Phoenix From The Flames - Omnia & The Blizzard Remix Edit,Boom Jinx,10:33pm
February,11,2013,Harlem Shake,Baauer,10:30pm
February,11,2013,Reverie (Jeziel Quintela Jquintel & Manufactured Superstars Remix),First State featuring Sarah Howells,10:26pm
February,11,2013,Silver Splits The Blue - feat. Christian Burns [J Flash & Tyler Blue Remix],Manufactured Superstars,10:21pm
February,11,2013,Silver Splits The Blue - feat. Christian Burns [Radio Edit],Manufactured Superstars,10:17pm
February,11,2013,Silver Splits The Blue - feat. Christian Burns [Dragon & Jontron Remix],Manufactured Superstars,10:10pm
February,11,2013,Top of the World,Manufactured Superstars,10:04pm
February,11,2013,Top of the World (Manuel De La Mare Remix),Manufactured Superstars,9:58pm
February,11,2013,I Remember - Vocal Edit,Deadmau5 & Kaskade,9:42pm
February,11,2013,Step One Two,Kaskade,9:38pm
February,11,2013,I'll Never Dream,Kaskade,9:35pm
February,11,2013,Borrowed Theme,Kaskade,8:27pm
February,11,2013,Jump And Shout - Lazy Rich Remix,Farleon,8:21pm
February,11,2013,Reverie (Jeziel Quintela Jquintel & Manufactured Superstars Remix),First State featuring Sarah Howells,8:13pm
February,11,2013,Silver Splits The Blue - feat. Christian Burns [J Flash & Tyler Blue Remix],Manufactured Superstars,8:03pm
February,11,2013,Good Dream - Barnes & Heatcliff Remix,tyDi,8:02pm
February,11,2013,Harlem Shake,Baauer,7:58pm
February,11,2013,I Remember - Vocal Edit,Deadmau5 & Kaskade,7:50pm
February,11,2013,My Mind Is With You - Original Mix,Aly & Fila,7:43pm
February,11,2013,Phoenix From The Flames - Omnia & The Blizzard Remix Edit,Boom Jinx,7:39pm
February,11,2013,Diamonds In The Sky,Richard Durand featuring Julie Thompson,7:31pm
February,11,2013,Good Dream - Barnes & Heatcliff Remix,tyDi,7:24pm
February,11,2013,Harlem Shake,Baauer,7:21pm
February,11,2013,Silver Splits The Blue - feat. Christian Burns [J Flash & Tyler Blue Remix],Manufactured Superstars,7:16pm
February,11,2013,Could You Believe - Airplay Mix,Atb,7:13pm
February,11,2013,Cough Syrup,Young the Giant,7:09pm
February,11,2013,Celestica,Crystal Castles,7:05pm
February,11,2013,Silver Splits The Blue - feat. Christian Burns [J Flash & Tyler Blue Remix],Manufactured Superstars,7:02pm
February,11,2013,Silver Splits The Blue - feat. Christian Burns [Dragon & Jontron Remix],Manufactured Superstars,7:01pm
February,11,2013,Jump And Shout - Lazy Rich Remix,Farleon,6:56pm
February,11,2013,Reverie (Jeziel Quintela Jquintel & Manufactured Superstars Remix),First State featuring Sarah Howells,6:51pm
February,11,2013,Silver Splits The Blue - feat. Christian Burns [J Flash & Tyler Blue Remix],Manufactured Superstars,6:49pm
February,11,2013,Silver Splits The Blue - feat. Christian Burns [Radio Edit],Manufactured Superstars,6:45pm
February,11,2013,Silver Splits The Blue - feat. Christian Burns [Dragon & Jontron Remix],Manufactured Superstars,6:40pm
February,11,2013,Top of the World,Manufactured Superstars,6:38pm
February,11,2013,Top of the World (Manuel De La Mare Remix),Manufactured Superstars,6:32pm
February,10,2013,Top of the World (Sean Finn Remix),Manufactured Superstars,11:54pm
February,10,2013,Top of the World (Manuel De La Mare Remix),Manufactured Superstars,11:49pm
February,10,2013,Top of the World,Manufactured Superstars,11:42pm
February,10,2013,Silver Splits The Blue - feat. Christian Burns [Dragon & Jontron Remix],Manufactured Superstars,11:40pm
February,10,2013,Silver Splits The Blue - feat. Christian Burns [J Flash & Tyler Blue Remix],Manufactured Superstars,11:35pm
February,10,2013,Silver Splits The Blue - feat. Christian Burns [Brian Matrix Remix],Manufactured Superstars,11:32pm
February,10,2013,Silver Splits The Blue - feat. Christian Burns [Dragon & Jontron Remix],Manufactured Superstars,11:26pm
February,10,2013,Silver Splits The Blue - feat. Christian Burns [J Flash & Tyler Blue Remix],Manufactured Superstars,11:19pm
February,10,2013,Silver Splits The Blue - feat. Christian Burns [LA Riots Remix],Manufactured Superstars,11:18pm
February,10,2013,Silver Splits The Blue - feat. Christian Burns [Extended Mix],Manufactured Superstars,11:11pm
February,10,2013,Silver Splits The Blue - feat. Christian Burns [Radio Edit],Manufactured Superstars,11:07pm
February,10,2013,Silver Splits The Blue - feat. Christian Burns [J Flash & Tyler Blue Remix],Manufactured Superstars,10:54pm
February,10,2013,Reverie (Jeziel Quintela Jquintel & Manufactured Superstars Remix),First State featuring Sarah Howells,10:51pm
February,10,2013,Silver Splits The Blue - feat. Christian Burns [Paul Oakenfold Remix],Manufactured Superstars,10:50pm
February,10,2013,Silver Splits The Blue - feat. Christian Burns [Radio Edit],Manufactured Superstars,10:46pm
February,10,2013,If It's Love - Jeziel Quintela Jquintel & Manufactured Superstars Remix,Atb,10:41pm
February,10,2013,Beautiful,George Acosta,10:39pm
February,10,2013,Beautiful - Extended,Ferry Corsten,10:39pm
February,10,2013,El Condor Pasa,DJ Sammy,10:37pm
February,10,2013,Heaven (featuring Do),DJ Sammy,10:35pm
February,10,2013,3.1 - Bedrock Ambient Mix,Humate,10:29pm
February,10,2013,Jump And Shout - Original Mix,Farleon,10:28pm
February,10,2013,Phoenix From The Flames - Omnia & The Blizzard Remix Edit,Boom Jinx,10:27pm
February,10,2013,Good Dream - Barnes & Heatcliff Remix,tyDi,10:20pm
February,10,2013,Harlem Shake,Baauer,10:17pm
February,10,2013,I'll Never Dream,Kaskade,10:16pm
February,10,2013,Borrowed Theme,Kaskade,10:12pm
February,10,2013,Jump And Shout - Lazy Rich Remix,Farleon,10:06pm
February,10,2013,Lights - Bassnectar Remix,Ellie Goulding,10:04pm
February,10,2013,My Everything (Extended),Allure,9:52pm
February,10,2013,On the Wire (Extended),Allure,9:44pm
February,10,2013,My Everything (Extended),Allure,9:42pm
February,10,2013,On the Wire (Extended),Allure,9:34pm
February,10,2013,On the Wire (Extended),Allure,9:29pm
February,10,2013,As We Collide - Radio Edit,Christian Burns,4:48pm
February,10,2013,Mariestad (Extended),Allure,4:46pm
February,10,2013,On the Wire (Extended),Allure,4:38pm
February,10,2013,Kiss from the Past (Extended),Allure,4:32pm
February,10,2013,Mariestad (Extended),Allure,4:26pm
February,10,2013,On the Wire (Extended),Allure,4:18pm
February,10,2013,Coming Light (Extended),Allure,4:12pm
February,10,2013,Stay Forever (Extended),Allure,4:05pm
February,10,2013,Mariestad (Extended),Allure,4:05pm
February,10,2013,On the Wire (Extended),Allure,3:57pm
February,10,2013,On the Wire (Extended),Allure,3:53pm
February,10,2013,Mariestad (Extended),Allure,3:51pm
February,10,2013,On the Wire (Extended),Allure,3:43pm
February,10,2013,Stay Forever (Extended),Allure,3:42pm
February,10,2013,My Everything (Extended),Allure,3:25pm
February,10,2013,Good Dream - Barnes & Heatcliff Remix,tyDi,3:19pm
February,10,2013,Harlem Shake,Baauer,3:14pm
February,10,2013,The Right Time - Barnes & Heatcliff Remix Edit,Tom Novy & Veralovesmusic,3:14pm
February,10,2013,Lies,Marina and The Diamonds,3:10pm
February,10,2013,Save Me - Original Mix,Shogun,3:07pm
February,10,2013,Not The Same,Markus Schulz,3:02pm
February,10,2013,You Never Said - Original Mix,Cerf,2:54pm
February,10,2013,Never Fear (ATB Remix),George Acosta,2:49pm
February,10,2013,My Mind Is With You - Original Mix,Aly & Fila,2:48pm
February,10,2013,Phoenix From The Flames - Omnia & The Blizzard Remix Edit,Boom Jinx,2:43pm
February,10,2013,Diamonds In The Sky,Richard Durand featuring Julie Thompson,2:36pm
February,10,2013,Good Dream - Barnes & Heatcliff Remix,tyDi,2:29pm
February,10,2013,Harlem Shake,Baauer,2:26pm
February,10,2013,I Remember - Vocal Edit,Deadmau5 & Kaskade,2:16pm
February,10,2013,Step One Two,Kaskade,2:09pm
February,10,2013,I'll Never Dream,Kaskade,2:06pm
February,10,2013,Borrowed Theme,Kaskade,2:03pm
February,10,2013,Yaow!,Baauer,2:00pm
February,10,2013,Dum Dum,Baauer,1:58pm
February,10,2013,Yaow!,Baauer,1:54pm
February,10,2013,Yaow!,Baauer,1:51pm
February,10,2013,Good Dream - Barnes & Heatcliff Remix,tyDi,1:48pm
February,10,2013,Harlem Shake,Baauer,1:45pm
February,10,2013,Never Fear (ATB Remix),George Acosta,1:06am
February,10,2013,Good Dream - Barnes & Heatcliff Remix,tyDi,1:05am
February,10,2013,Lost - Club Mix,Sunlounger & Zara,1:04am
February,10,2013,So Long Radio - Original Mix Edit,Orjan Nilsen,1:01am
February,10,2013,In and Out of Love - The Blizzard Remix,Armin van Buuren feat. Sharon den Adel,12:55am
February,10,2013,Not The Same,Markus Schulz,12:50am
February,10,2013,Harlem Shake,Baauer,12:46am
February,10,2013,Lies,Marina and The Diamonds,12:43am
February,10,2013,Pose,Kaskade,12:40am
February,10,2013,Borrowed Theme,Kaskade,12:36am
February,10,2013,I'll Never Dream,Kaskade,12:32am
February,10,2013,Your Love Is Black,Kaskade,12:27am
February,10,2013,Back On You,Kaskade,12:24am
February,10,2013,Step One Two,Kaskade,12:20am
February,10,2013,One Heart,Kaskade,12:16am
February,10,2013,Move For Me,Kaskade,12:12am
February,10,2013,I Remember - Vocal Edit,Deadmau5 & Kaskade,12:03am
February,10,2013,Starlight,Sophie Ellis-Bextor,12:00am
February,9,2013,Can't Fight This Feeling,Sophie Ellis-Bextor,11:57pm
February,9,2013,Not Giving Up On Love,Sophie Ellis-Bextor,11:54pm
February,9,2013,Heartbreak - Make Me A Dancer,Sophie Ellis-Bextor,11:50pm
February,9,2013,Off & On,Sophie Ellis-Bextor,11:47pm
February,9,2013,Stars Come Out,Calvin Harris,11:46pm
February,9,2013,Harlem Shake,Baauer,11:41pm
February,9,2013,On the Wire (Extended),Allure,11:34pm
February,9,2013,I Am (Extended),Allure,11:34pm
February,9,2013,My Everything (Extended),Allure,11:28pm
February,9,2013,Kiss from the Past (Extended),Allure,11:22pm
February,9,2013,Mariestad (Extended),Allure,11:16pm
February,9,2013,On the Wire (Extended),Allure,10:53pm
February,9,2013,My Everything (Extended),Allure,10:51pm
February,9,2013,Stay Forever (Extended),Allure,10:46pm
February,9,2013,Harlem Shake,Baauer,10:44pm
February,9,2013,Diamonds In The Sky,Richard Durand featuring Julie Thompson,10:40pm
